age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1.6481171516520268,-0.10381968320036566,-0.2757617768439078,1.0363618194202198,-0.1354898877612542,1.0276529479504253,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.14744549612927893,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.3012873052751377,1.4240078336187636,1.3683719028198027,-0.30055586876443396,-0.1354898877612542,-0.7688167952787396,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.4749095752957328,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-0.7569361454495609,-0.7149506899280174,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.7917613000408907,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.8992425785400591,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.5898937009273283,-1.0205161932918432,-0.2757617768439078,2.3732795076048734,-0.1354898877612542,0.4863325948581934,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.8087182045146027,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-0.7569361454495609,2.035138840346415,1.3683719028198027,2.3732795076048734,-0.1354898877612542,-0.792611096513563,-1.1186740819418701,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.20899422659595507,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-0.5645318816814339,-0.10381968320036566,-0.2757617768439078,1.0363618194202198,-0.1354898877612542,-0.5971579077989424,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.542802855814825,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-1.2379468048698785,-0.10381968320036566,1.3683719028198027,1.0363618194202198,-0.1354898877612542,-0.4136018697017335,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.10149653244072576,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.1088830415070107,-0.7149506899280174,-1.9198954565076183,1.0363618194202198,7.380624609875634,-0.7917613000408907,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.8207205279436098,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.6481171516520268,0.20174582016346015,-0.2757617768439078,-1.6374735569490877,-0.1354898877612542,-0.6906355197928914,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-1.0463446863314254,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.2050851733910742,1.4240078336187636,1.3683719028198027,-0.30055586876443396,-0.1354898877612542,-0.2895315846915831,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-1.0180558194484703,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.012680909622947182,-1.326081696655669,-1.9198954565076183,-0.30055586876443396,-0.1354898877612542,-0.5640158453647242,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.07320766555777068,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-1.141744672985815,-1.326081696655669,1.3683719028198027,-0.30055586876443396,-0.1354898877612542,-0.46204026864405257,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.554118402568007,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.1671064922317094,1.4240078336187636,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.7883621141502016,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,1.595835480536579,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.6481171516520268,1.4240078336187636,-0.2757617768439078,2.3732795076048734,-0.1354898877612542,-0.7331253434265046,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.9275314454230141,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.5519150197679634,0.8128768268911118,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.6557938644133285,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.34478078763413944,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.9747022284635822,0.20174582016346015,-0.2757617768439078,-1.6374735569490877,-0.1354898877612542,-0.5988575007442869,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.6679606467756524,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.3974894371592012,-1.326081696655669,1.3683719028198027,2.3732795076048734,-0.1354898877612542,-0.7824135388414959,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.7747715642550567,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.5519150197679634,-1.0205161932918432,-0.2757617768439078,-1.6374735569490877,-0.1354898877612542,-0.7492714764072775,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-1.1142379668505176,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.840521415420154,0.20174582016346015,-0.2757617768439078,-1.6374735569490877,-0.1354898877612542,-0.7424731046258994,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.09018098568754374,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-0.7569361454495609,0.8128768268911118,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.7934608929862352,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-1.0237135928250614,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-1.2379468048698785,-1.0205161932918432,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.17905804324418884,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.15310326950586994,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.4557128878838999,-0.10381968320036566,-0.2757617768439078,1.0363618194202198,-0.1354898877612542,-0.13146944077454206,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.40135852140004963,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-0.8531382773336245,-1.0205161932918432,1.3683719028198027,-1.6374735569490877,-0.1354898877612542,-0.7739155741147732,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.4239896149064137,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-1.526553200522069,0.8128768268911118,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.7509710693526221,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.6057251396331512,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-0.08352122226111633,0.20174582016346015,-0.2757617768439078,-1.6374735569490877,-0.1354898877612542,-0.7934608929862352,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.30517637399800235,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.3012873052751377,-1.326081696655669,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-1.1095851808203172,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.35609633438732147,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
-0.17972335414517984,-0.10381968320036566,1.3683719028198027,1.0363618194202198,-0.1354898877612542,-0.5767627924548081,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.3454675643099645,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.0709043603476458,-0.7149506899280174,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.6974338915742695,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.6106961363339172,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.4936915690432647,-0.10381968320036566,1.3683719028198027,-0.30055586876443396,-0.1354898877612542,-1.0025108252636121,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.11349885586973284,-0.24512795958496716,0.0,0.0,0.44489814000550504,0
-0.46832974979737035,1.4240078336187636,1.3683719028198027,-0.30055586876443396,-0.1354898877612542,-0.5682648277280855,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.6396717798926973,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.5519150197679634,1.4240078336187636,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.08048165241420627,-1.1186740819418701,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.05623434542799764,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.7822979646954553,-0.10381968320036566,-0.2757617768439078,1.0363618194202198,-0.1354898877612542,-0.4722378263161197,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.02794547854504256,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.840521415420154,-1.326081696655669,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.760318830552017,0.8939154094498484,2.2893591029267353,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.1524164928300449,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.7443192835360903,-1.0205161932918432,-0.2757617768439078,-0.30055586876443396,-0.1354898877612542,-0.7934608929862352,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,-0.05057657205140662,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
0.9747022284635822,-0.10381968320036566,-0.2757617768439078,1.0363618194202198,-0.1354898877612542,2.1485344954051406,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.5717784993736051,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
1.5519150197679634,1.4240078336187636,-1.9198954565076183,-0.30055586876443396,-0.1354898877612542,-0.7399237152078827,0.8939154094498484,-0.436803469897576,1.5143061054058737,-1.2984763315738133,0.8237733624632952,0.03994780197404963,-0.8700915969162674,0.0,0.0,0.44489814000550504,0
